file,commitId,CBO,WMC,DIT,NOC,RFC,LCOM,NOM,NOPM,NOSM,NOF,NOPF,NOSF,NOSI,LOC,isSmelly,IsBlob,IsClassDataSBP,IsComplexClass,IsFuncDecomp,IsSpaghettiCode,CBOslopeLast10,WMCslopeLast10,DITslopeLast10,NOCslopeLast10,RFCslopeLast10,LCOMslopeLast10,NOMslopeLast10,NOPMslopeLast10,NOSMslopeLast10,NOFslopeLast10,NOPFslopeLast10,NOSFslopeLast10,NOSIslopeLast10,LOCslopeLast10,CBOslopeAllPast,WMCslopeAllPast,DITslopeAllPast,NOCslopeAllPast,RFCslopeAllPast,LCOMslopeAllPast,NOMslopeAllPast,NOPMslopeAllPast,NOSMslopeAllPast,NOFslopeAllPast,NOPFslopeAllPast,NOSFslopeAllPast,NOSIslopeAllPast,LOCslopeAllPast,isSmellyIn15,IsBlobIn15,IsClassDataSBPIn15,IsComplexClassIn15,IsFuncDecompIn15,IsSpaghettiCodeIn15,isSmellyIn30,IsBlobIn30,IsClassDataSBPIn30,IsComplexClassIn30,IsFuncDecompIn30,IsSpaghettiCodeIn30,isSmellyIn45,IsBlobIn45,IsClassDataSBPIn45,IsComplexClassIn45,IsFuncDecompIn45,IsSpaghettiCodeIn45,isSmellyIn60,IsBlobIn60,IsClassDataSBPIn60,IsComplexClassIn60,IsFuncDecompIn60,IsSpaghettiCodeIn60,isSmellyIn75,IsBlobIn75,IsClassDataSBPIn75,IsComplexClassIn75,IsFuncDecompIn75,IsSpaghettiCodeIn75,isSmellyIn90,IsBlobIn90,IsClassDataSBPIn90,IsComplexClassIn90,IsFuncDecompIn90,IsSpaghettiCodeIn90,isSmellyIn105,IsBlobIn105,IsClassDataSBPIn105,IsComplexClassIn105,IsFuncDecompIn105,IsSpaghettiCodeIn105,isSmellyIn120,IsBlobIn120,IsClassDataSBPIn120,IsComplexClassIn120,IsFuncDecompIn120,IsSpaghettiCodeIn120,isSmellyIn135,IsBlobIn135,IsClassDataSBPIn135,IsComplexClassIn135,IsFuncDecompIn135,IsSpaghettiCodeIn135,isSmellyIn150,IsBlobIn150,IsClassDataSBPIn150,IsComplexClassIn150,IsFuncDecompIn150,IsSpaghettiCodeIn150,isSmellyIn165,IsBlobIn165,IsClassDataSBPIn165,IsComplexClassIn165,IsFuncDecompIn165,IsSpaghettiCodeIn165,isSmellyIn180,IsBlobIn180,IsClassDataSBPIn180,IsComplexClassIn180,IsFuncDecompIn180,IsSpaghettiCodeIn180,isSmellyIn195,IsBlobIn195,IsClassDataSBPIn195,IsComplexClassIn195,IsFuncDecompIn195,IsSpaghettiCodeIn195,isSmellyIn210,IsBlobIn210,IsClassDataSBPIn210,IsComplexClassIn210,IsFuncDecompIn210,IsSpaghettiCodeIn210
src.main.java.com.jsoniter.output.Codegen,138e771f8c00516085c0713e9b35d2f2b080ee20,6.0,20.0,1.0,0.0,28.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,13.0,80.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02626,0.00131,0.0,0.0,0.03666,0.09191,-0.03064,-0.03064,-0.03064,-0.03064,0.0,-0.03064,0.11664,-0.00711,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.output.CodegenImplMap,138e771f8c00516085c0713e9b35d2f2b080ee20,0.0,10.0,1.0,0.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,19.0,52.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.00901,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestReflectionDecoder,138e771f8c00516085c0713e9b35d2f2b080ee20,6.0,3.0,3.0,0.0,7.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,6.0,32.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
demo.src.test.java.com.jsoniter.demo.FieldMatching,138e771f8c00516085c0713e9b35d2f2b080ee20,18.0,9.0,1.0,0.0,16.0,2.0,5.0,5.0,1.0,17.0,10.0,0.0,8.0,117.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestCustomizeType,138e771f8c00516085c0713e9b35d2f2b080ee20,11.0,13.0,2.0,0.0,13.0,6.0,6.0,6.0,0.0,5.0,3.0,0.0,8.0,80.0,false,false,false,false,false,false,0.29091,0.14545,0.0,0.0,0.29091,0.72727,0.14545,0.14545,0.0,0.14545,0.14545,0.0,0.29091,1.6,0.01989,0.00994,0.0,0.0,0.01989,0.04972,0.00994,0.00994,0.0,0.00994,0.00994,0.0,0.01989,0.1975,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.output.TestObject,138e771f8c00516085c0713e9b35d2f2b080ee20,6.0,6.0,2.0,0.0,6.0,0.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,49.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853,0.00853,0.0,0.0,0.00427,0.0,0.00853,0.00853,0.0,0.0,0.0,0.0,0.0,0.05974,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.output.CodegenImplArray,138e771f8c00516085c0713e9b35d2f2b080ee20,0.0,14.0,1.0,0.0,10.0,6.0,4.0,2.0,4.0,0.0,0.0,0.0,28.0,67.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00328,0.0,0.0,0.01215,-0.00952,6.6E-4,0.00405,6.6E-4,0.0,0.0,0.0,0.11478,0.1301,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.annotation.JsoniterAnnotationSupport,138e771f8c00516085c0713e9b35d2f2b080ee20,15.0,80.0,2.0,0.0,54.0,66.0,12.0,2.0,2.0,0.0,0.0,0.0,13.0,217.0,false,false,false,false,false,false,0.4,2.78182,0.0,0.0,1.83636,3.05455,0.29091,0.0,0.0,0.0,0.0,0.0,0.67273,6.54545,0.09056,0.83876,0.0,0.0,0.69006,1.41008,0.19556,-0.0568,0.0,0.0,0.0,0.0,0.08259,2.13939,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.Slice,138e771f8c00516085c0713e9b35d2f2b080ee20,2.0,16.0,1.0,0.0,2.0,0.0,8.0,8.0,2.0,3.0,3.0,0.0,1.0,50.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04196,0.0,0.0,-0.01049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02098,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.output.TestNested,138e771f8c00516085c0713e9b35d2f2b080ee20,6.0,7.0,2.0,0.0,9.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,0.0,64.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.IterImplString,138e771f8c00516085c0713e9b35d2f2b080ee20,6.0,66.0,1.0,0.0,14.0,21.0,7.0,2.0,7.0,1.0,0.0,1.0,14.0,239.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.Codegen,138e771f8c00516085c0713e9b35d2f2b080ee20,12.0,81.0,1.0,0.0,57.0,47.0,11.0,2.0,11.0,3.0,0.0,3.0,27.0,241.0,false,false,false,false,false,false,0.18788,3.86061,0.0,0.0,0.44242,1.46061,0.15152,0.0,0.15152,0.0,0.0,0.0,0.33333,8.67879,-0.01792,-0.87456,0.0,0.0,-0.50528,-1.45357,-0.17858,-0.04573,-0.17858,-0.031,0.0,-0.031,-2.57944,-4.80389,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.GenericArrayTypeImpl,138e771f8c00516085c0713e9b35d2f2b080ee20,1.0,11.0,1.0,0.0,3.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,30.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
demo.src.test.java.com.jsoniter.demo.PrivateFieldBinding,138e771f8c00516085c0713e9b35d2f2b080ee20,16.0,11.0,1.0,0.0,19.0,28.0,8.0,6.0,1.0,8.0,0.0,0.0,7.0,95.0,false,false,false,false,false,false,0.0,0.43636,0.0,0.0,0.58182,1.16364,0.0,0.0,0.0,0.0,0.0,0.0,0.58182,2.18182,-0.00909,0.38182,0.0,0.0,0.51818,1.01818,0.0,0.0,0.0,0.0,0.0,0.0,0.51818,1.90909,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.ClassDescriptor,138e771f8c00516085c0713e9b35d2f2b080ee20,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,33.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29091,0.29091,0.0,0.0,0.29091,-0.00605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09073,0.09073,0.0,0.0,0.18508,true,false,true,false,false,false,true,false,true,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,false,true,false,false,false,true,false,true,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.output.TestCustomizeField,138e771f8c00516085c0713e9b35d2f2b080ee20,4.0,3.0,2.0,0.0,8.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,31.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.output.CodegenImplNative,138e771f8c00516085c0713e9b35d2f2b080ee20,3.0,11.0,1.0,0.0,10.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,5.0,46.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02489,0.09625,0.0,0.0,0.08796,0.11451,0.04647,0.04647,0.0166,0.0,0.0,0.0,0.04149,0.41702,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.Extension,138e771f8c00516085c0713e9b35d2f2b080ee20,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,false,false,false,false,false,false,0.0,0.14545,0.0,0.0,0.0,0.29091,0.14545,0.0,0.0,0.0,0.0,0.0,0.0,1.01818,0.0,0.02177,0.0,0.0,0.0,0.04355,0.02177,0.0,0.0,0.0,0.0,0.0,0.0,0.15242,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
demo.src.test.java.com.jsoniter.demo.ArrayBinding,138e771f8c00516085c0713e9b35d2f2b080ee20,17.0,15.0,1.0,0.0,19.0,43.0,11.0,7.0,1.0,7.0,0.0,0.0,2.0,103.0,false,false,false,false,false,false,0.14545,0.87273,0.0,0.0,0.29091,2.18182,0.29091,0.14545,0.0,0.0,0.0,0.0,-0.43636,3.92727,0.12727,0.76364,0.0,0.0,0.25455,1.90909,0.25455,0.12727,0.0,0.0,0.0,0.0,-0.38182,3.43636,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.ReflectionArrayDecoder,138e771f8c00516085c0713e9b35d2f2b080ee20,3.0,17.0,1.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,32.0,67.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.11667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667,0.11667,0.0,0.0,0.0,0.0,0.11667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667,0.11667,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestAnnotation,138e771f8c00516085c0713e9b35d2f2b080ee20,27.0,28.0,2.0,0.0,30.0,0.0,24.0,22.0,1.0,16.0,12.0,0.0,23.0,203.0,false,false,false,false,false,false,1.90909,1.81818,0.0,0.0,2.4,0.30909,1.49091,1.49091,-0.12727,1.27273,1.25455,0.0,1.78182,14.36364,0.20934,0.24643,0.0,0.0,0.14552,-0.00131,0.22066,0.18412,0.03384,0.13905,0.06452,0.0,0.11805,1.53279,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.output.CodegenAccess,138e771f8c00516085c0713e9b35d2f2b080ee20,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.StaticCodeGenerator,138e771f8c00516085c0713e9b35d2f2b080ee20,2.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,16.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.output.TestArray,138e771f8c00516085c0713e9b35d2f2b080ee20,5.0,8.0,2.0,0.0,9.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,56.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981,0.03961,0.0,0.0,0.02385,0.0,0.03961,0.03961,0.0,0.0,0.0,0.0,0.0,0.23449,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
